Kapitelnummer,Position im Kapitel,work id,Datum (Korrekturhilfe),Dateipfad (Korrekturhilfe)
,30,work01084,1998,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/003_ZumSchwerpunktbeidenSalzburgerFestspielen1998/002_weristdennschonbeisi.xml
,40,work01086,1998,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/003_ZumSchwerpunktbeidenSalzburgerFestspielen1998/003_weristdennschonzuhau.xml
,50,work01082,1998,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/003_ZumSchwerpunktbeidenSalzburgerFestspielen1998/004_werdenndannDerDandyW.xml
1.10.8.2,,,,
,10,work00668,1980,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/001_ohneTitel.xml
,20,work00055,7.7.1985,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/002_Ausstrahlungaberwelc.xml
,30,work00334,1987,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/003_ElfriedeJelinekimGes.xml
,40,work00681,28.5.1989,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/004_ohneTitel.xml
,50,work00695,13.11.1992,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/005_ohneTitel.xml
,60,work00708,1.6.1995,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/006_ohneTitel.xml
,70,work00713,16.5.1997,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/007_ohneTitel.xml
,80,work00732,2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/008_ohneTitel.xml
,90,work00215,23.10.2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/009_DieAutorensinddortde.xml
,100,work00339,2004,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/010_ElfriedeJelineküberd.xml
,110,work00743,13.12.2001,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/011_ohneTitel.xml
,120,work00965,März 2005,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/012_Statementzudemvonder.xml
,130,work00646,21.12.2007,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/013_NurnochTrashoderLuxu.xml
,140,work00391,2008,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/014_FranzLeoPopp.xml
,150,work00639,2008,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/015_NobelLaureateElfried.xml
,160,work00344,2011,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/016_Elhuevosorpresadelpe.xml
,170,work00878,2013,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/017_Palimpsest.xml
,180,work00825,18.9.2014,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/018_ohneTitel.xml
,190,work01076,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/019_Waswaristjetzt.xml
,200,work00437,2018,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/020_HammerundSpäne.xml
,210,work00854,9.4.2018,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/021_ohneTitel.xml
,220,work00868,2019,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/022_ohneTitel.xml
,230,work00869,2019,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/002_SonstigeszurLiteratur/023_ohneTitel.xml
,240,work00301,1981,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/002_EinBrief.xml
,250,work00077,1990,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/005_BriefohneDatum.xml
1.10.8.3,,,,
,10,work01262,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,20,work01263,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,30,work01264,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,40,work01265,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,50,work01266,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,60,work01267,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,70,work01268,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,80,work01269,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,90,work01270,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,100,work01271,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,110,work01272,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,120,work01273,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,130,work01274,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,140,work01275,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,150,work01276,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,160,work01277,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,170,work01278,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,180,work01279,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,190,work01280,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,200,work01281,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,210,work01282,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,220,work01283,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,230,work01284,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,240,work01285,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,250,work01286,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,260,work01287,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,270,work01288,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,280,work01289,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,290,work01290,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,300,work01291,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,310,work01292,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,320,work01293,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,330,work01294,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,340,work01295,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,350,work01296,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,360,work01297,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,370,work01298,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,380,work01299,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,390,work01300,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,400,work01301,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,410,work01302,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,420,work01303,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,430,work01304,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,440,work01305,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,450,work01306,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,460,work01307,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,470,work01308,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,480,work01309,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,490,work01310,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,500,work01311,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,510,work01312,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,520,work01313,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
,530,work01314,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/003_RezensionenfürdenSenderFreiesBerlin/001_RezensionenfürdenSen.xml
1.10.8.4,,,,
,10,work01240,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,20,work01241,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,30,work01305,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,40,work01243,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,50,work01244,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,60,work01245,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,70,work01246,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,80,work01247,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,90,work01248,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,100,work01249,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,110,work01250,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,120,work01251,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,130,work01252,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,140,work01253,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,150,work01254,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,160,work01255,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,170,work01256,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,180,work01257,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,190,work01258,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,200,work01259,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,210,work01260,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
,220,work01261,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/004_RezensionenfürExtrablatt/001_RezensionenfürExtrab.xml
1.10.9.1-01,,,,
,10,work00826,16.10.2014,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/001_ohneTitel.xml
1.10.9.1-02,,,,
,10,work00813,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/002_ohneTitel.xml
,20,work00405,2017,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/003_fürErnstBinder.xml
1.10.9.1-03,,,,
,10,work00408,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/004_FürPeterEschberg.xml
1.10.9.1-04,,,,
,10,work00835,24.10.2015,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/005_ohneTitel.xml
1.10.9.1-05,,,,
,10,work00774,14.6.2006,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/006_ohneTitel.xml
,20,work00504,13.3.2014,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/007_JelineksDiagnose.xml
1.10.9.1-06,,,,
,10,work00092,2016,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/008_Dahingestelltlassenn.xml
1.10.9.1-07,,,,
,10,work00858,24.10.2015,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/009_ohneTitel.xml
,20,work00859,18.5.2018,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/010_ohneTitel.xml
1.10.9.1-08,,,,
,10,work00848,30.6.2017,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/011_ohneTitel.xml
,20,work00849,30.6.2017,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/012_ohneTitel.xml
1.10.9.1-09,,,,
,10,work00857,19.1.2018,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/013_ohneTitel.xml
1.10.9.1-10,,,,
,10,work00388,2020,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/014_Fortgehenmitwem.xml
1.10.9.1-11,,,,
,10,work00137,5.9.2002,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/015_Dawerfenwirlieberden.xml
1.10.9.1-12,,,,
,10,work00474,6.5.2007,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/016_ImLaufdesSprechens.xml
1.10.9.1-13,,,,
,10,work01125,2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/017_ZumBeispielRudolfMel.xml
1.10.9.1-14,,,,
,10,work00497,20.4.2012,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/018_IvanNagel.xml
1.10.9.1-15,,,,
,10,work01157,2019,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/019_GehenSienichtzuihnen.xml
1.10.9.1-16,,,,
,10,work01070,2016,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/020_WasfälltdashältfürFr.xml
1.10.9.1-17,,,,
,10,work00448,22.12.1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/021_HommageanPeymannWegg.xml
1.10.9.1-18,,,,
,10,work00233,21.12.2018,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/001_ZueinzelnenTheaterleuten/022_DieFraudiedenNebelhe.xml
